departamento,anio,mes,cantidadunidades,valormilespesos,toneladas
Valle del Cauca,2017,Junio,91000.00,487528.61,91.00
Valle del Cauca,2017,Junio,60.00,815.08,0.06
Valle del Cauca,2017,Junio,1230.00,18486.75,1.23
Valle del Cauca,2017,Junio,5760.00,81816.07,5.76
Antioquia,2006,Marzo,13218.06,63539.36,13.22
Antioquia,2006,Marzo,4361.78,100390.69,4.36
Antioquia,2006,Marzo,216.00,1364.06,0.22
Antioquia,2006,Marzo,1083.40,6646.84,1.08
Antioquia,2006,Marzo,13320.00,56928.83,13.32
Antioquia,2006,Marzo,2160.00,34807.37,2.16
Antioquia,2006,Marzo,200000.00,304953.42,200.00
Antioquia,2006,Marzo,18583.02,86213.96,18.58
Antioquia,2006,Marzo,200100.00,683984.13,200.10
Antioquia,2007,Marzo,961.96,27693.31,0.96
Antioquia,2007,Marzo,30000.00,127277.24,30.00
Antioquia,2007,Marzo,210.00,3928.59,0.21
Antioquia,2007,Marzo,3628.80,45887.96,3.63
Antioquia,2007,Marzo,13676.04,210227.57,13.68
Antioquia,2007,Marzo,4846875.00,17903463.39,4846.88
Antioquia,2008,Marzo,2000.00,9498.18,2.00
Antioquia,2008,Marzo,292.50,4383.34,0.29
Antioquia,2008,Marzo,1248.00,15630.62,1.25
Antioquia,2008,Marzo,10988.80,107695.17,10.99
Antioquia,2008,Marzo,6252.50,106596.48,6.25
Antioquia,2008,Marzo,75.00,1012.10,0.08
Antioquia,2008,Marzo,5454.72,100949.55,5.45
Antioquia,2008,Marzo,30000.00,107700.91,30.00
Antioquia,2008,Marzo,287.20,628.15,0.29
Antioquia,2008,Marzo,168.51,1394.65,0.17
Antioquia,2008,Marzo,6527.56,97456.04,6.53
Antioquia,2008,Marzo,250194.00,941142.32,250.19
Antioquia,2008,Marzo,53261.40,318486.79,53.26
Antioquia,2009,Marzo,18630.00,98489.66,18.63
Antioquia,2009,Marzo,50.00,1418.63,0.05
Antioquia,2009,Marzo,1454.00,11226.83,1.45
Antioquia,2009,Marzo,15000.00,91275.07,15.00
Antioquia,2009,Marzo,100.00,3503.64,0.10
Antioquia,2009,Marzo,25.00,1665.84,0.03
Antioquia,2009,Marzo,27253.09,5450.63,27.25
Antioquia,2009,Marzo,445.83,4613.46,0.45
Antioquia,2009,Marzo,150144.00,813091.77,150.14
Antioquia,2009,Marzo,140000.00,417995.50,140.00
Antioquia,2009,Marzo,5816.44,67291.97,5.82
Antioquia,2010,Marzo,600369.00,3784464.73,600.37
Antioquia,2010,Marzo,26984.60,216675.51,26.98
Antioquia,2010,Marzo,33576.76,271852.51,33.58
Antioquia,2010,Marzo,20623.92,88730.89,20.62
Antioquia,2010,Marzo,11429.58,126681.56,11.43
Antioquia,2010,Marzo,50.00,1045.05,0.05
Antioquia,2010,Marzo,64822.00,531438.09,64.82
Antioquia,2010,Marzo,9663.00,53971.12,9.66
Antioquia,2010,Marzo,6582.00,36275.26,6.58
Antioquia,2010,Marzo,15000.00,98099.62,15.00
Antioquia,2010,Marzo,12342.29,32601.96,12.34
Antioquia,2010,Marzo,3000.00,18334.89,3.00
Antioquia,2010,Marzo,25.00,842.12,0.03
Antioquia,2011,Marzo,10471.46,177161.43,10.47
Antioquia,2011,Marzo,14206.54,106964.80,14.21
Antioquia,2011,Marzo,50025.00,326139.53,50.02
Antioquia,2011,Marzo,260000.00,1993804.05,260.00
Antioquia,2011,Marzo,20010.00,150819.94,20.01
Antioquia,2011,Marzo,32000.00,309481.68,32.00
Antioquia,2011,Marzo,10352.50,57412.77,10.35
Antioquia,2011,Marzo,20000.00,153369.54,20.00
Antioquia,2011,Marzo,600.00,4411.76,0.60
Antioquia,2011,Marzo,33133.80,224041.59,33.13
Antioquia,2011,Marzo,11357.40,135790.72,11.36
Antioquia,2011,Marzo,5284.50,41667.13,5.28
Antioquia,2011,Marzo,907.20,24860.28,0.91
Antioquia,2011,Marzo,84.00,3113.36,0.08
Antioquia,2011,Marzo,2242.60,71230.60,2.24
Antioquia,2011,Marzo,2825.49,104947.14,2.83
Antioquia,2011,Marzo,272.16,1923.64,0.27
Antioquia,2011,Marzo,1828.80,25820.62,1.83
Antioquia,2011,Marzo,3649.50,54569.53,3.65
Antioquia,2011,Marzo,184.32,8035.69,0.18
Antioquia,2011,Marzo,9187.20,46815.92,9.19
Antioquia,2011,Marzo,18624.00,113692.67,18.62
Antioquia,2011,Marzo,15000.00,141816.25,15.00
Antioquia,2011,Marzo,10000.00,62161.83,10.00
Antioquia,2011,Marzo,25.00,718.24,0.03
Antioquia,2011,Marzo,2850.00,11647.30,2.85
Antioquia,2011,Marzo,18840.00,81895.22,18.84
Antioquia,2012,Marzo,561.21,5689.38,0.56
Antioquia,2012,Marzo,8149.54,82618.02,8.15
Antioquia,2012,Marzo,12127.04,213431.11,12.13
Antioquia,2012,Marzo,27371.52,253286.71,27.37
Antioquia,2012,Marzo,41222.30,344283.79,41.22
Antioquia,2012,Marzo,360000.00,2736697.35,360.00
Antioquia,2012,Marzo,20000.00,167856.99,20.00
Antioquia,2012,Marzo,12400.08,137604.59,12.40
Antioquia,2012,Marzo,544.32,3488.76,0.54
Antioquia,2012,Marzo,819.00,11667.18,0.82
Antioquia,2012,Marzo,5382.50,85366.60,5.38
Antioquia,2012,Marzo,2007.62,63320.07,2.01
Antioquia,2012,Marzo,27966.00,264875.64,27.97
Antioquia,2012,Marzo,20.00,102.16,0.02
Antioquia,2012,Marzo,8666.00,39581.28,8.67
Antioquia,2012,Marzo,12160.80,68267.53,12.16
Antioquia,2012,Marzo,37548.00,163483.88,37.55
Antioquia,2012,Marzo,5680.80,43084.28,5.68
Antioquia,2012,Marzo,25440.00,79584.16,25.44
Antioquia,2012,Marzo,25200.00,118960.34,25.20
Antioquia,2012,Marzo,50.00,1300.01,0.05
Antioquia,2013,Marzo,10.00,880.18,0.01
Antioquia,2013,Marzo,3798.00,72681.90,3.80
Antioquia,2013,Marzo,20000.00,104095.29,20.00
Antioquia,2013,Marzo,640.00,4735.32,0.64
Antioquia,2013,Marzo,19631.04,185511.40,19.63
Antioquia,2013,Marzo,33620.12,294903.97,33.62
Antioquia,2013,Marzo,4000.00,26722.16,4.00
Antioquia,2013,Marzo,9821.26,145749.91,9.82
Antioquia,2013,Marzo,1942.20,31695.69,1.94
Antioquia,2013,Marzo,633.60,8606.98,0.63
Antioquia,2013,Marzo,50.00,816.22,0.05
Antioquia,2013,Marzo,11100.00,33770.81,11.10
Antioquia,2013,Marzo,1348.00,4420.84,1.35
Antioquia,2013,Marzo,15639.00,63437.08,15.64
Antioquia,2014,Marzo,40.00,3775.86,0.04
Antioquia,2014,Marzo,10.00,501.63,0.01
Antioquia,2014,Marzo,15572.11,315481.75,15.57
Antioquia,2014,Marzo,10128.00,95139.47,10.13
Antioquia,2014,Marzo,20000.00,95673.18,20.00
Antioquia,2014,Marzo,15000.00,68791.01,15.00
Antioquia,2014,Marzo,350050.00,1988293.78,350.05
Antioquia,2014,Marzo,8000.00,30288.02,8.00
Antioquia,2014,Marzo,10070.00,47662.03,10.07
Antioquia,2014,Marzo,41424.00,144108.30,41.42
Antioquia,2014,Marzo,750.00,4598.90,0.75
Antioquia,2014,Marzo,3483.65,27826.82,3.48
Antioquia,2014,Marzo,1459.20,23405.94,1.46
Antioquia,2014,Marzo,50.40,1105.67,0.05
Antioquia,2014,Marzo,1375.00,5857.20,1.38
Antioquia,2014,Marzo,9239.00,55775.05,9.24
Antioquia,2014,Marzo,666.84,4904.70,0.67
Antioquia,2014,Marzo,50.00,1532.40,0.05
Antioquia,2014,Marzo,50.00,942.77,0.05
Antioquia,2014,Marzo,27.00,2532.50,0.03
Antioquia,2015,Marzo,38778.71,496205.75,38.78
Antioquia,2015,Marzo,21288.78,497405.40,21.29
Antioquia,2015,Marzo,5067.11,51928.60,5.07
Antioquia,2015,Marzo,6678.08,68437.88,6.68
Antioquia,2015,Marzo,3997.44,56380.44,4.00
Antioquia,2015,Marzo,250125.00,1774151.89,250.13
Antioquia,2015,Marzo,4100.00,37691.00,4.10
Antioquia,2015,Marzo,142.10,3916.20,0.14
Antioquia,2015,Marzo,34793.00,278928.87,34.79
Antioquia,2015,Marzo,20000.00,137515.15,20.00
Antioquia,2015,Marzo,80.00,546.06,0.08
Antioquia,2015,Marzo,387.20,11516.65,0.39
Antioquia,2015,Marzo,2094.24,59025.68,2.09
Antioquia,2015,Marzo,1731.24,84634.80,1.73
Antioquia,2015,Marzo,598.91,28490.93,0.60
Antioquia,2015,Marzo,2776.03,28054.34,2.78
Antioquia,2015,Marzo,25.00,755.90,0.03
Antioquia,2015,Marzo,22721.00,124489.77,22.72
Antioquia,2015,Marzo,300.00,15719.61,0.30
Antioquia,2015,Marzo,25.00,1014.47,0.03
Antioquia,2016,Marzo,20.00,493.36,0.02
Antioquia,2016,Marzo,846.72,58187.40,0.85
Antioquia,2016,Marzo,5000.00,76464.20,5.00
Antioquia,2016,Marzo,400200.00,3504205.56,400.20
Antioquia,2016,Marzo,1050.00,5748.09,1.05
Antioquia,2016,Marzo,6300.00,30836.85,6.30
Antioquia,2016,Marzo,388.00,16811.97,0.39
Antioquia,2016,Marzo,1692.10,60469.22,1.69
Antioquia,2016,Marzo,1582.94,42013.03,1.58
Antioquia,2016,Marzo,2019.48,80007.96,2.02
Antioquia,2016,Marzo,50.00,2124.63,0.05
Antioquia,2016,Marzo,3384.00,21329.42,3.38
Antioquia,2016,Marzo,15014.40,122504.53,15.01
Antioquia,2016,Marzo,25.00,1220.95,0.03
Antioquia,2016,Marzo,80.00,7600.47,0.08
Antioquia,2017,Marzo,5242.75,139846.30,5.24
Antioquia,2017,Marzo,15000.00,100384.20,15.00
Antioquia,2017,Marzo,5000.00,72369.45,5.00
Antioquia,2017,Marzo,8000.00,66684.27,8.00
Antioquia,2017,Marzo,9925.00,95046.24,9.93
Antioquia,2017,Marzo,32.00,273.91,0.03
Antioquia,2017,Marzo,21000.00,144626.54,21.00
Antioquia,2017,Marzo,435.46,4987.21,0.44
Antioquia,2017,Marzo,1620.00,35407.54,1.62
Antioquia,2017,Marzo,6186.80,143417.39,6.19
Antioquia,2017,Marzo,499.05,10672.99,0.50
Antioquia,2017,Marzo,14595.00,90723.76,14.60
Antioquia,2017,Marzo,4645.40,79642.82,4.65
Antioquia,2017,Marzo,90.00,4814.20,0.09
Antioquia,2017,Marzo,25.00,1223.98,0.03
Atlántico,2006,Marzo,221.46,7588.36,0.22
Atlántico,2007,Marzo,28140.96,230050.53,28.14
Atlántico,2007,Marzo,523.20,5214.10,0.52
Atlántico,2007,Marzo,133.42,1341.93,0.13
Atlántico,2007,Marzo,2452.54,10652.43,2.45
Atlántico,2007,Marzo,10531.20,91528.17,10.53
Atlántico,2008,Marzo,136.08,282.55,0.14
Atlántico,2008,Marzo,15650.46,104896.63,15.65
Atlántico,2008,Marzo,14633.81,99776.02,14.63
Atlántico,2008,Marzo,385.06,3415.91,0.39
Atlántico,2008,Marzo,100050.00,369315.20,100.05
Atlántico,2009,Marzo,396.00,2168.01,0.40
Atlántico,2009,Marzo,1462.50,8997.71,1.46
Atlántico,2009,Marzo,17.36,206.12,0.02
Atlántico,2009,Marzo,758.73,3331.61,0.76
Atlántico,2009,Marzo,33385.72,337118.09,33.39
Atlántico,2010,Marzo,50025.00,299173.35,50.02
Atlántico,2010,Marzo,49413.29,334110.59,49.41
Atlántico,2010,Marzo,1525.23,4154.64,1.53
Atlántico,2010,Marzo,1536.59,9857.42,1.54
Atlántico,2011,Marzo,31059.36,206725.73,31.06
Atlántico,2011,Marzo,69.46,728.98,0.07
Atlántico,2011,Marzo,444.17,1332.02,0.44
Atlántico,2012,Marzo,34538.09,273982.13,34.54
Atlántico,2012,Marzo,21281.18,148799.96,21.28
Atlántico,2012,Marzo,1523.81,17632.76,1.52
Atlántico,2012,Marzo,289.80,4053.24,0.29
Atlántico,2012,Marzo,86.82,845.83,0.09
Atlántico,2012,Marzo,2113.11,7928.65,2.11
Atlántico,2013,Marzo,14842.38,108763.96,14.84
Atlántico,2013,Marzo,1248.75,7723.24,1.25
Atlántico,2013,Marzo,718.10,6058.23,0.72
Atlántico,2013,Marzo,20869.14,194510.83,20.87
Atlántico,2013,Marzo,108.84,2713.98,0.11
Atlántico,2013,Marzo,6294.96,25487.37,6.29
Atlántico,2013,Marzo,39032.48,258350.86,39.03
